"LLM_id","marginal_true_value","marginal_estimate_rf","marginal_lower_rf","marginal_upper_rf","marginal_estimate_glmm","marginal_lower_glmm","marginal_upper_glmm","marginal_error_rf","marginal_error_glmm","marginal_coverage_rf","marginal_coverage_glmm","run_id"
"LLM_a",0.739678470737682,0.7125,0.59131154767292,0.83368845232708,0.696798004148004,0.58091789857858,0.792103229079462,-0.0271784707376819,-0.042880466589678,TRUE,TRUE,0
"LLM_b",0.579596965841533,0.584375,0.449067562133903,0.719682437866097,0.581476001813886,0.464136717529798,0.690267640684975,0.00477803415846745,0.00187903597235395,TRUE,TRUE,0
"LLM_c",0.579032753201912,0.584375,0.455902997989983,0.712847002010017,0.581476001813882,0.4675793961224,0.687301922785285,0.00534224679808748,0.00244324861196943,TRUE,TRUE,0
"LLM_d",0.407458999232978,0.396875,0.263550642961804,0.530199357038196,0.414986762977277,0.310157347428284,0.528122311159574,-0.0105839992329779,0.0075277637442992,TRUE,TRUE,0
"LLM_a",0.692079689535026,0.684375,0.568444526654819,0.800305473345181,0.664174060564925,0.550573248738072,0.761499010017624,-0.00770468953502645,-0.027905628970101,TRUE,TRUE,1
"LLM_b",0.579960089646547,0.559375,0.428814785796401,0.689935214203599,0.555136472787361,0.448789014782709,0.656662807541739,-0.0205850896465469,-0.024823616859186,TRUE,TRUE,1
"LLM_c",0.552504165700948,0.534375,0.403501296626203,0.665248703373797,0.53353942407478,0.42448461793785,0.639480274708572,-0.0181291657009482,-0.0189647416261685,TRUE,TRUE,1
"LLM_d",0.620485086115558,0.621875,0.496600565450008,0.747149434549992,0.609003162772662,0.500743112123056,0.707500531141638,0.00138991388444198,-0.0114819233428963,TRUE,TRUE,1
"LLM_a",0.598982703494663,0.684375,0.567388912127609,0.801361087872391,0.67875463236286,0.566878498372365,0.773289962830704,0.0853922965053372,0.0797719288681977,TRUE,TRUE,2
"LLM_b",0.602804454903503,0.734375,0.626424925664739,0.842325074335261,0.727880548461819,0.61144994219076,0.819709499259463,0.131570545096497,0.125076093558316,FALSE,FALSE,2
"LLM_c",0.538263488180814,0.659375,0.537920556358914,0.780829443641086,0.653782007514932,0.535673573467181,0.755557090391567,0.121111511819186,0.115518519334118,TRUE,TRUE,2
"LLM_d",0.685207941404408,0.809375,0.707357958872711,0.911392041127289,0.801008151374012,0.687988996006899,0.880216308327267,0.124167058595592,0.115800209969605,FALSE,FALSE,2
"LLM_a",0.588162047316658,0.609375,0.47688310936301,0.74186689063699,0.579655163372082,0.47293019226597,0.679418585447017,0.0212129526833418,-0.00850688394457588,TRUE,TRUE,3
"LLM_b",0.45670923544281,0.509375,0.374979194127053,0.643770805872947,0.481378967446774,0.376123236986215,0.588313738563411,0.05266576455719,0.0246697320039643,TRUE,TRUE,3
"LLM_c",0.597209143947583,0.60625,0.469388010333918,0.743111989666082,0.576429382870192,0.470937678411456,0.675385574171204,0.00904085605241711,-0.0207797610773904,TRUE,TRUE,3
"LLM_d",0.52434835035712,0.55625,0.423522485634101,0.688977514365899,0.526433250657961,0.422046174029046,0.628559638589541,0.0319016496428803,0.00208490030084096,TRUE,TRUE,3
"LLM_a",0.66816736011283,0.69375,0.569308371833248,0.818191628166752,0.683678755514955,0.570372931351527,0.77869659448834,0.0255826398871697,0.0155113954021251,TRUE,TRUE,4
"LLM_b",0.501759212723516,0.515625,0.384688688859243,0.646561311140757,0.507389363798537,0.400608959444164,0.6134998193113,0.013865787276484,0.00563015107502118,TRUE,TRUE,4
"LLM_c",0.520540223375772,0.50625,0.382468719440191,0.630031280559809,0.498365025266656,0.388551713360608,0.608336294546217,-0.0142902233757719,-0.0221751981091159,TRUE,TRUE,4
"LLM_d",0.679694758230878,0.703125,0.589443218574061,0.816806781425939,0.693326133258492,0.572250326940522,0.792554545878597,0.0234302417691216,0.0136313750276137,TRUE,TRUE,4
"LLM_a",0.53693418462965,0.503125,0.383198452806761,0.623051547193239,0.521384242290136,0.415422884138821,0.625455617957516,-0.0338091846296499,-0.0155499423395135,TRUE,TRUE,5
"LLM_b",0.603340907762578,0.63125,0.523770713016841,0.738729286983159,0.635574093473582,0.524202593175837,0.73409995810302,0.0279090922374222,0.0322331857110044,TRUE,TRUE,5
"LLM_c",0.369109285245832,0.3,0.18846064664954,0.41153935335046,0.322084293714733,0.228116457071086,0.433044110923296,-0.0691092852458322,-0.0470249915310995,TRUE,TRUE,5
"LLM_d",0.617368671113684,0.65625,0.543632063522751,0.768867936477249,0.657800259732925,0.542240552100212,0.757247464481422,0.0388813288863165,0.0404315886192415,TRUE,TRUE,5
"LLM_a",0.575383961810077,0.70625,0.591541026997384,0.820958973002617,0.670685937203714,0.5564668436417,0.767766645373634,0.130866038189923,0.0953019753936372,FALSE,TRUE,6
"LLM_b",0.624212699115037,0.725,0.604150158148428,0.845849841851572,0.692767502342104,0.579110289007074,0.78702030585205,0.100787300884963,0.0685548032270672,TRUE,TRUE,6
"LLM_c",0.576687457616305,0.715625,0.59084219309538,0.84040780690462,0.681605337593341,0.557435900582373,0.784410445944817,0.138937542383695,0.104917879977036,FALSE,TRUE,6
"LLM_d",0.562624856437762,0.703125,0.588366917348607,0.817883082651393,0.667036534451092,0.550526595736701,0.766172829147483,0.140500143562238,0.10441167801333,FALSE,TRUE,6
"LLM_a",0.5542367050257,0.540625,0.404713204538187,0.676536795461813,0.54474048788513,0.439616572933269,0.646022759969671,-0.0136117050256997,-0.00949621714057014,TRUE,TRUE,7
"LLM_b",0.516607936970224,0.471875,0.333246640229032,0.610503359770968,0.481302411143842,0.377864343791803,0.586368371158168,-0.0447329369702245,-0.035305525826382,TRUE,TRUE,7
"LLM_c",0.582226930087094,0.521875,0.387022607774043,0.656727392225957,0.527574356548909,0.422675509220323,0.630093655251184,-0.0603519300870938,-0.0546525735381849,TRUE,TRUE,7
