"LLM_id","marginal_true_value","marginal_estimate_rf","marginal_lower_rf","marginal_upper_rf","marginal_estimate_glmm","marginal_lower_glmm","marginal_upper_glmm","marginal_error_rf","marginal_error_glmm","marginal_coverage_rf","marginal_coverage_glmm","run_id"
"LLM_a",0.6,0.596875,0.500858832074679,0.692891167925321,0.597141823169728,0.536632921832917,0.654831535371925,-0.00312499999999993,-0.00285817683027167,TRUE,TRUE,0
"LLM_b",0.6,0.65625,0.581734454289236,0.730765545710764,0.656496768646694,0.588798298077631,0.718380536004508,0.05625,0.056496768646694,TRUE,TRUE,0
"LLM_c",0.6,0.59375,0.495513542171337,0.691986457828663,0.594017463358642,0.527313225254117,0.657423941660341,-0.00624999999999998,-0.00598253664135751,TRUE,TRUE,0
"LLM_d",0.6,0.55625,0.457514243108272,0.654985756891728,0.556522056622484,0.491188736766093,0.619957108288676,-0.04375,-0.0434779433775164,TRUE,TRUE,0
"LLM_a",0.6,0.578125,0.496805375165743,0.659444624834256,0.578854837602564,0.515000367411913,0.640176164802457,-0.021875,-0.0211451623974356,TRUE,TRUE,1
"LLM_b",0.6,0.528125,0.441061974177303,0.615188025822697,0.52892378573586,0.457715094896334,0.598974377625083,-0.071875,-0.0710762142641405,TRUE,FALSE,1
"LLM_c",0.6,0.578125,0.487736622876826,0.668513377123174,0.578854837602565,0.507640496421923,0.646932783734559,-0.021875,-0.0211451623974354,TRUE,TRUE,1
"LLM_d",0.6,0.628125,0.547921654439845,0.708328345560155,0.62874858725049,0.562255563440996,0.690697615365012,0.0281250000000001,0.0287485872504901,TRUE,TRUE,1
"LLM_a",0.6,0.628125,0.530836898935623,0.725413101064377,0.628833008481564,0.565471306827603,0.688052394398616,0.0281250000000001,0.0288330084815638,TRUE,TRUE,2
"LLM_b",0.6,0.6,0.512134640970527,0.687865359029473,0.600762766778058,0.53094433871114,0.66671237657021,0,0.000762766778057755,TRUE,TRUE,2
"LLM_c",0.6,0.615625,0.52720755318737,0.70404244681263,0.616358935260416,0.54446025390889,0.683506229730681,0.015625,0.0163589352604158,TRUE,TRUE,2
"LLM_d",0.6,0.55,0.470148691892386,0.629851308107614,0.550826638392501,0.481548780648334,0.618187185374103,-0.0499999999999999,-0.0491733616074991,TRUE,TRUE,2
"LLM_a",0.6,0.621875,0.529779971979392,0.713970028020608,0.621974621962092,0.563115274578558,0.677446361846849,0.021875,0.0219746219620924,TRUE,TRUE,3
"LLM_b",0.6,0.615625,0.527672238821164,0.703577761178836,0.615722931134974,0.553927625714227,0.673995812799209,0.015625,0.0157229311349738,TRUE,TRUE,3
"LLM_c",0.6,0.55,0.453850553967264,0.646149446032736,0.550107401265995,0.487543245099796,0.611125728513772,-0.0499999999999999,-0.0498925987340046,TRUE,TRUE,3
"LLM_d",0.6,0.60625,0.511929270627294,0.700570729372706,0.606349402774216,0.546359878312159,0.663294783848462,0.00624999999999998,0.00634940277421636,TRUE,TRUE,3
"LLM_a",0.6,0.534375,0.433164510046631,0.635585489953369,0.534973396625264,0.472915185261498,0.595967357363096,-0.0656249999999999,-0.0650266033747358,TRUE,FALSE,4
"LLM_b",0.6,0.55625,0.47232039540875,0.64017960459125,0.55682238016622,0.488104869481068,0.623431947453912,-0.04375,-0.0431776198337803,TRUE,TRUE,4
"LLM_c",0.6,0.575,0.487790012414047,0.662209987585953,0.575545831670197,0.506758699545493,0.641525915698527,-0.025,-0.024454168329803,TRUE,TRUE,4
"LLM_d",0.6,0.665625,0.576285432592103,0.754964567407898,0.665998190606856,0.602161331973984,0.724282007081275,0.065625,0.0659981906068565,TRUE,FALSE,4
"LLM_a",0.6,0.628125,0.545903327391292,0.710346672608708,0.628326994211148,0.570236086980457,0.682931797850677,0.0281250000000001,0.0283269942111479,TRUE,TRUE,5
"LLM_b",0.6,0.628125,0.542965481108266,0.713284518891734,0.628326994211148,0.561449970061098,0.690625196634755,0.0281250000000001,0.028326994211148,TRUE,TRUE,5
"LLM_c",0.6,0.565625,0.481190358974843,0.650059641025157,0.565849963538885,0.500299797107984,0.629174810597369,-0.0343749999999999,-0.0341500364611146,TRUE,TRUE,5
"LLM_d",0.6,0.625,0.538639940531791,0.711360059468209,0.625203400084418,0.563921863633052,0.682718418481942,0.025,0.0252034000844182,TRUE,TRUE,5
"LLM_a",0.6,0.63125,0.534611673340401,0.727888326659599,0.631433003445081,0.573413911357128,0.685883761010881,0.03125,0.031433003445081,TRUE,TRUE,6
"LLM_b",0.6,0.575,0.478850553967264,0.671149446032736,0.575196170631706,0.509004403427898,0.638796821871437,-0.025,-0.0248038293682941,TRUE,TRUE,6
"LLM_c",0.6,0.54375,0.458080736821061,0.629419263178939,0.543950317259024,0.478630634695495,0.60779235045274,-0.05625,-0.0560496827409757,TRUE,TRUE,6
"LLM_d",0.6,0.596875,0.515153235795532,0.678596764204468,0.597066925320282,0.534270956905045,0.656834298279159,-0.00312499999999993,-0.00293307467971771,TRUE,TRUE,6
"LLM_a",0.6,0.584375,0.495035432592102,0.673714567407897,0.585549323558782,0.51594988086655,0.651893269260753,-0.015625,-0.0144506764412178,TRUE,TRUE,7
"LLM_b",0.6,0.6125,0.52160866075469,0.70339133924531,0.613607105973705,0.537616459786893,0.684439439435636,0.0125000000000001,0.0136071059737051,TRUE,TRUE,7
"LLM_c",0.6,0.58125,0.48062321172946,0.68187678827054,0.582430544203334,0.505024144713605,0.655977819528372,-0.0187499999999999,-0.0175694557966659,TRUE,TRUE,7
"LLM_d",0.6,0.66875,0.577971443201958,0.759528556798041,0.669666002813599,0.598005210504237,0.734229660669149,0.06875,0.0696660028135991,TRUE,TRUE,7
"LLM_a",0.6,0.5875,0.49733290607548,0.67766709392452,0.588228785705238,0.522999066186385,0.650499359062875,-0.0125,-0.011771214294762,TRUE,TRUE,8
"LLM_b",0.6,0.578125,0.49049898498355,0.66575101501645,0.578864688148439,0.505986584668501,0.648461099906602,-0.021875,-0.0211353118515611,TRUE,TRUE,8
"LLM_c",0.6,0.590625,0.495681791984071,0.685568208015929,0.591349869731593,0.518826364358516,0.660103588544686,-0.00937500000000002,-0.00865013026840733,TRUE,TRUE,8
"LLM_d",0.6,0.615625,0.516707833916169,0.714542166083831,0.616313543016149,0.547696317361899,0.680591867092662,0.015625,0.0163135430161494,TRUE,TRUE,8
"LLM_a",0.6,0.590625,0.502858801960959,0.67839119803904,0.590714852589455,0.530786268518405,0.648064337399389,-0.00937500000000002,-0.0092851474105452,TRUE,TRUE,9
"LLM_b",0.6,0.565625,0.48567752794428,0.64557247205572,0.565722591790711,0.498709572544004,0.630416113599862,-0.0343749999999999,-0.0342774082092893,TRUE,TRUE,9
"LLM_c",0.6,0.65625,0.568594761699423,0.743905238300577,0.656324883202692,0.594878885142126,0.712948287002121,0.05625,0.056324883202692,TRUE,TRUE,9
"LLM_d",0.6,0.65,0.564978937279753,0.735021062720247,0.65007592718551,0.582768035284512,0.711893691825692,0.05,0.0500759271855105,TRUE,TRUE,9
"LLM_a",0.6,0.609375,0.519669238389406,0.699080761610594,0.609778974653001,0.546458660499501,0.669603932017637,0.00937500000000002,0.00977897465300082,TRUE,TRUE,10
"LLM_b",0.6,0.653125,0.573950109818354,0.732299890181646,0.653508832335878,0.583300179793273,0.717614955415615,0.053125,0.0535088323358779,TRUE,TRUE,10
"LLM_c",0.6,0.646875,0.550688269190513,0.743061730809487,0.647262638406812,0.579623301312785,0.709473750062342,0.046875,0.0472626384068123,TRUE,TRUE,10
"LLM_d",0.6,0.615625,0.533953394931272,0.697296605068728,0.616027013264294,0.547869143127395,0.679913083833514,0.015625,0.0160270132642936,TRUE,TRUE,10
"LLM_a",0.6,0.65625,0.569534791427542,0.742965208572458,0.656640557659421,0.594238888486193,0.714063279854852,0.05625,0.0566405576594212,TRUE,TRUE,11
"LLM_b",0.6,0.6,0.51546229004641,0.68453770995359,0.600484004857789,0.529491538674631,0.667491484467025,0,0.000484004857789211,TRUE,TRUE,11
"LLM_c",0.6,0.5625,0.48357782730368,0.64142217269632,0.563034442771572,0.491661952738187,0.631888747470644,-0.0375,-0.0369655572284275,TRUE,TRUE,11
"LLM_d",0.6,0.675,0.595148691892386,0.754851308107614,0.675355815347879,0.609762765680603,0.734720216663428,0.0750000000000001,0.0753558153478794,TRUE,FALSE,11
"LLM_a",0.6,0.578125,0.483744551622658,0.672505448377342,0.578260021976304,0.515782698408091,0.638328702033522,-0.021875,-0.0217399780236964,TRUE,TRUE,12
"LLM_b",0.6,0.671875,0.582857088244488,0.760892911755512,0.672037973738169,0.603422887850945,0.73401436301356,0.071875,0.0720379737381693,TRUE,FALSE,12
"LLM_c",0.6,0.625,0.540075387750643,0.709924612249357,0.625149158981758,0.557254280171618,0.688453275952436,0.025,0.0251491589817581,TRUE,TRUE,12
"LLM_d",0.6,0.584375,0.49974645111843,0.66900354888157,0.584511831231382,0.517419275094825,0.648611267640277,-0.015625,-0.0154881687686181,TRUE,TRUE,12
"LLM_a",0.6,0.66875,0.582603732782521,0.754896267217479,0.66940270740281,0.607724055593276,0.725759708873393,0.06875,0.0694027074028103,TRUE,FALSE,13
"LLM_b",0.6,0.6375,0.545711389848348,0.729288610151652,0.638258911658252,0.56644065626171,0.704389120447555,0.0375,0.0382589116582521,TRUE,TRUE,13
"LLM_c",0.6,0.5625,0.479035518571942,0.645964481428058,0.563447306916754,0.492179902041847,0.632187425560147,-0.0375,-0.0365526930832464,TRUE,TRUE,13
"LLM_d",0.6,0.596875,0.504779971979392,0.688970028020608,0.597748962193872,0.529686301239647,0.662242579905521,-0.00312499999999993,-0.00225103780612823,TRUE,TRUE,13
"LLM_a",0.6,0.63125,0.538065706449513,0.724434293550487,0.631547936104063,0.571200516619751,0.688040760923903,0.03125,0.0315479361040631,TRUE,TRUE,14
"LLM_b",0.6,0.621875,0.52416660061389,0.719583399386109,0.622180350769263,0.552823534827992,0.686872994491321,0.021875,0.0221803507692632,TRUE,TRUE,14
"LLM_c",0.6,0.6125,0.516350553967264,0.708649446032736,0.612812356250723,0.548619527674492,0.673312192742757,0.0125000000000001,0.0128123562507227,TRUE,TRUE,14
"LLM_d",0.6,0.5125,0.420711389848348,0.604288610151652,0.51285882293847,0.444684631846509,0.580557918005635,-0.0875,-0.0871411770615298,TRUE,FALSE,14
"LLM_a",0.6,0.60625,0.517295407275379,0.695204592724621,0.606419384251073,0.543129972261988,0.666327666104443,0.00624999999999998,0.00641938425107325,TRUE,TRUE,15
"LLM_b",0.6,0.615625,0.517122974415887,0.714127025584113,0.615797934414633,0.544258523349711,0.682655381835317,0.015625,0.0157979344146331,TRUE,TRUE,15
"LLM_c",0.6,0.60625,0.526527090927223,0.685972909072777,0.606419384251074,0.536807277028519,0.671962773063559,0.00624999999999998,0.00641938425107436,TRUE,TRUE,15
"LLM_d",0.6,0.6,0.507588483746839,0.692411516253161,0.600167009284215,0.532206317881527,0.664478877073283,0,0.000167009284215203,TRUE,TRUE,15
"LLM_a",0.6,0.625,0.543021651917072,0.706978348082928,0.626772083827454,0.561234551068964,0.68796304139257,0.025,0.0267720838274536,TRUE,TRUE,16
"LLM_b",0.6,0.596875,0.515153235795532,0.678596764204468,0.598848687991978,0.525115902411612,0.668363410945938,-0.00312499999999993,-0.00115131200802232,TRUE,TRUE,16
"LLM_c",0.6,0.678125,0.589939589925982,0.766310410074018,0.679432478136868,0.606997732916635,0.744144076523109,0.078125,0.0794324781368677,TRUE,FALSE,16
"LLM_d",0.6,0.615625,0.535472763793807,0.695777236206193,0.617468144697455,0.547270808704875,0.683084083758213,0.015625,0.0174681446974551,TRUE,TRUE,16
"LLM_a",0.6,0.528125,0.435586084467131,0.620663915532869,0.528038771052146,0.462339343731034,0.59278107793724,-0.071875,-0.0719612289478535,TRUE,FALSE,17
"LLM_b",0.6,0.6,0.511669495533756,0.688330504466244,0.599964781337997,0.530213891054004,0.665885445946972,0,-3.52186620034001e-05,TRUE,TRUE,17
"LLM_c",0.6,0.54375,0.443940996829554,0.643559003170446,0.543670695503297,0.470643213333128,0.614867743419268,-0.05625,-0.0563293044967025,TRUE,TRUE,17
"LLM_d",0.6,0.590625,0.491047208956671,0.690202791043329,0.590580514954382,0.516886972074786,0.660418070278462,-0.00937500000000002,-0.00941948504561796,TRUE,TRUE,17
"LLM_a",0.6,0.653125,0.563282300370583,0.742967699629416,0.65312233273777,0.584658992893706,0.715786390256522,0.053125,0.0531223327377702,TRUE,TRUE,18
"LLM_b",0.6,0.6,0.501160539942525,0.698839460057475,0.599886118227286,0.521149010296434,0.673780670918708,0,-0.000113881772713986,TRUE,TRUE,18
