"LLM_id","marginal_true_value","marginal_estimate_rf","marginal_lower_rf","marginal_upper_rf","marginal_estimate_glmm","marginal_lower_glmm","marginal_upper_glmm","marginal_error_rf","marginal_error_glmm","marginal_coverage_rf","marginal_coverage_glmm","run_id"
"LLM_a",0.939548680369138,0.934375,0.90878927827302,0.959960721726979,0.934391266308815,0.900731501292557,0.957180318934614,-0.00517368036913779,-0.00515741406032233,TRUE,TRUE,0
"LLM_b",0.701538197234047,0.69375,0.639469769411933,0.748030230588067,0.693806324658261,0.635782626241492,0.746275195343407,-0.00778819723404678,-0.00773187257578534,TRUE,TRUE,0
"LLM_c",0.700246683164659,0.6875,0.637914709272912,0.737085290727088,0.687556901039039,0.631861802866926,0.738315593336669,-0.0127466831646591,-0.0126897821256204,TRUE,TRUE,0
"LLM_d",0.268692745986543,0.275,0.226925276983632,0.323074723016368,0.275064572494841,0.225612900052159,0.330726237064989,0.00630725401345694,0.00637182650829748,TRUE,TRUE,0
"LLM_a",0.894683364792733,0.878125,0.841365496163633,0.914884503836367,0.878150007178903,0.835814253158506,0.910735236748405,-0.016558364792733,-0.01653335761383,TRUE,TRUE,1
"LLM_b",0.702168796052138,0.740625,0.688315064193133,0.792934935806867,0.740687963619941,0.682877054270549,0.791182724269604,0.0384562039478623,0.0385191675678032,TRUE,TRUE,1
"LLM_c",0.63640431551009,0.675,0.620081818772885,0.729918181227115,0.675084825295529,0.615604551015992,0.729406885556205,0.0385956844899099,0.0386805097854388,TRUE,TRUE,1
"LLM_d",0.786814831661585,0.8125,0.767235029580537,0.857764970419463,0.812539204981145,0.760106046542761,0.855687959908074,0.0256851683384155,0.0257243733195608,TRUE,TRUE,1
"LLM_a",0.745154777886841,0.696875,0.63969941127231,0.75405058872769,0.696929665887645,0.640552992728511,0.747943484271846,-0.0482797778868411,-0.0482251119991958,TRUE,TRUE,2
"LLM_b",0.753097604130561,0.771875,0.723217788554572,0.820532211445428,0.771915130303691,0.714372305511651,0.820773756132445,0.0187773958694389,0.0188175261731302,TRUE,TRUE,2
